Date,AON,AOS,APA,APD,APH,APTV,ARE,ATO
2022-02-22 00:00:00-05:00,280.30908203125,66.74211883544922,29.446304321289062,224.8285369873047,73.21637725830078,137.52000427246094,172.38296508789062,100.927490234375
2022-02-23 00:00:00-05:00,275.3570556640625,65.1678695678711,29.247087478637695,221.5803985595703,71.97559356689453,133.25,170.7012176513672,100.10114288330078
2022-02-24 00:00:00-05:00,283.0994873046875,65.05267333984375,30.651094436645508,222.01473999023438,73.3824691772461,134.22000122070312,174.68959045410156,99.4932632446289
2022-02-25 00:00:00-05:00,287.8353271484375,66.60772705078125,31.941265106201172,226.97189331054688,75.08245086669922,136.0,177.98875427246094,103.61546325683594
2022-02-28 00:00:00-05:00,287.0394592285156,65.83020782470703,33.800636291503906,223.11952209472656,74.26177978515625,129.44000244140625,174.05551147460938,104.2993392944336
2022-03-01 00:00:00-05:00,284.7796936035156,63.95839309692383,35.37541198730469,217.6713409423828,72.41523742675781,118.05000305175781,172.59432983398438,104.41329956054688
2022-03-02 00:00:00-05:00,287.727294921875,66.6173324584961,35.925628662109375,220.3151397705078,74.41808319091797,121.70999908447266,174.27606201171875,105.56258392333984
2022-03-03 00:00:00-05:00,289.0733642578125,65.92620849609375,36.3145751953125,218.92715454101562,74.60372924804688,116.87000274658203,176.62864685058594,108.03211212158203
2022-03-04 00:00:00-05:00,288.61151123046875,65.64781951904297,37.452964782714844,215.68846130371094,74.47671508789062,105.87000274658203,178.8893585205078,110.3211669921875
2022-03-07 00:00:00-05:00,283.3450927734375,64.6207275390625,35.97305679321289,209.14500427246094,71.14513397216797,97.62999725341797,174.09225463867188,110.18820190429688
2022-03-08 00:00:00-05:00,272.09503173828125,63.55523681640625,36.6466064453125,206.5673065185547,70.87158203125,100.13999938964844,175.3420867919922,107.70917510986328
2022-03-09 00:00:00-05:00,285.9194030761719,64.96630859375,36.7130126953125,214.33822631835938,73.18707275390625,104.61000061035156,176.63783264160156,106.55039978027344
2022-03-10 00:00:00-05:00,288.4740295410156,63.93918991088867,37.98421096801758,214.90478515625,72.5617904663086,105.68000030517578,175.87510681152344,107.60469055175781
2022-03-11 00:00:00-05:00,290.17376708984375,63.08488082885742,37.0450439453125,207.14329528808594,71.9169692993164,106.1500015258789,173.16407775878906,108.03211212158203
2022-03-14 00:00:00-04:00,292.070068359375,63.238460540771484,35.650516510009766,206.09518432617188,69.8457260131836,104.47000122070312,173.16407775878906,107.19627380371094
2022-03-15 00:00:00-04:00,302.2491455078125,63.48805236816406,34.81570053100586,210.2119903564453,71.74111938476562,108.06999969482422,175.30531311035156,108.383544921875
2022-03-16 00:00:00-04:00,304.11602783203125,64.61111450195312,34.9579963684082,212.07211303710938,73.49971008300781,116.70999908447266,176.0956268310547,108.61150360107422
2022-03-17 00:00:00-04:00,310.4140930175781,65.2734603881836,37.40553665161133,215.80178833007812,74.17384338378906,115.69999694824219,178.3011932373047,108.72547149658203
2022-03-18 00:00:00-04:00,312.82135009765625,65.32146453857422,37.10196304321289,218.74777221679688,74.97499084472656,118.69999694824219,179.78994750976562,107.07279205322266
2022-03-21 00:00:00-04:00,312.3497314453125,65.19666290283203,38.78108596801758,221.13662719726562,74.49501037597656,116.19000244140625,177.86007690429688,109.45683288574219
2022-03-22 00:00:00-04:00,309.73614501953125,65.08148956298828,38.439571380615234,223.3461151123047,74.15216064453125,118.30000305175781,177.60276794433594,108.43104553222656
2022-03-23 00:00:00-04:00,308.2918395996094,62.748905181884766,38.619808197021484,222.11863708496094,72.71221160888672,117.94000244140625,174.84580993652344,108.57350158691406
2022-03-24 00:00:00-04:00,311.8290100097656,63.57442855834961,38.686222076416016,228.88868713378906,73.87788391113281,118.77999877929688,176.32537841796875,109.8652572631836
2022-03-25 00:00:00-04:00,317.3017578125,64.28475952148438,39.397708892822266,232.80718994140625,74.12277221679688,118.23999786376953,179.20181274414062,112.57223510742188
2022-03-28 00:00:00-04:00,320.5244445800781,63.9871940612793,37.8039665222168,234.45960998535156,74.25990295410156,118.8499984741211,180.76406860351562,111.87886810302734
2022-03-29 00:00:00-04:00,320.2886657714844,64.77432250976562,38.85697937011719,238.26480102539062,75.7782211303711,126.13999938964844,186.2228546142578,113.19911193847656
2022-03-30 00:00:00-04:00,320.6915283203125,63.5936279296875,39.08465576171875,239.03907775878906,75.1415023803711,122.16000366210938,186.76812744140625,114.32940673828125
2022-03-31 00:00:00-04:00,319.9447326660156,61.32825469970703,39.20798110961914,237.49008178710938,73.8093032836914,119.70999908447266,186.0010223388672,113.4935531616211
2022-04-01 00:00:00-04:00,323.08892822265625,63.238460540771484,40.05229187011719,236.61578369140625,74.02481842041016,119.06999969482422,190.36338806152344,115.31720733642578
2022-04-04 00:00:00-04:00,321.0255432128906,64.37115478515625,40.77326583862305,240.09390258789062,74.43624114990234,118.7300033569336,187.71083068847656,113.19911193847656
2022-04-05 00:00:00-04:00,320.2788391113281,62.76811599731445,39.549495697021484,239.17208862304688,72.86895751953125,112.77999877929688,187.3781280517578,114.19642639160156
2022-04-06 00:00:00-04:00,324.6903991699219,62.00979232788086,38.71467971801758,237.67063903808594,71.5661392211914,111.38999938964844,190.62216186523438,115.92507934570312
2022-04-07 00:00:00-04:00,327.66754150390625,60.79071044921875,38.89491271972656,238.87750244140625,72.45753479003906,110.22000122070312,188.135986328125,114.79480743408203
2022-04-08 00:00:00-04:00,327.6872253417969,60.349151611328125,40.81121063232422,238.71595764160156,71.7816390991211,108.37000274658203,187.51675415039062,115.60214233398438
2022-04-11 00:00:00-04:00,327.7854309082031,60.81950759887695,38.96133041381836,237.4140625,70.27313232421875,108.20999908447266,183.50559997558594,114.46237182617188
2022-04-12 00:00:00-04:00,323.5408935546875,61.90420150756836,40.01433563232422,235.46591186523438,70.3319091796875,110.86000061035156,182.47972106933594,114.16792297363281
2022-04-13 00:00:00-04:00,324.33673095703125,62.10578155517578,41.37091827392578,237.49952697753906,70.43966674804688,108.9000015258789,183.27455139160156,113.88298797607422
2022-04-14 00:00:00-04:00,322.52886962890625,61.232269287109375,41.43732452392578,234.5726318359375,68.94093322753906,107.51000213623047,181.31517028808594,113.73101043701172
2022-04-18 00:00:00-04:00,323.3050537109375,60.800315856933594,41.72191619873047,233.7743682861328,68.98991394042969,105.77999877929688,179.43898010253906,113.59803771972656
2022-04-19 00:00:00-04:00,325.01470947265625,62.748905181884766,42.110870361328125,237.16697692871094,69.65601348876953,110.47000122070312,182.58139038085938,114.55734252929688
2022-04-20 00:00:00-04:00,327.4022521972656,63.64162826538086,42.053951263427734,236.37823486328125,71.0567626953125,111.04000091552734,185.76072692871094,116.53297424316406
2022-04-21 00:00:00-04:00,327.6380310058594,63.64162826538086,40.137001037597656,238.658935546875,70.15559387207031,109.45999908447266,184.53150939941406,115.07975769042969
2022-04-22 00:00:00-04:00,316.02447509765625,62.144168853759766,38.72901916503906,230.84744262695312,68.0201644897461,106.4800033569336,180.94546508789062,112.74319458007812
2022-04-25 00:00:00-04:00,315.82794189453125,62.03857421875,37.17833709716797,230.6953887939453,69.26419067382812,107.62999725341797,178.3761444091797,111.79337310791016
2022-04-26 00:00:00-04:00,304.8529052734375,59.86920166015625,36.74072265625,223.91973876953125,67.14836120605469,102.51000213623047,176.15798950195312,111.17601013183594
2022-04-27 00:00:00-04:00,305.7863464355469,60.368350982666016,38.02503204345703,226.4095458984375,68.7254409790039,103.70999908447266,173.1819610595703,110.23568725585938
2022-04-28 00:00:00-04:00,312.447998046875,57.72645568847656,39.433013916015625,228.52871704101562,72.0461196899414,107.83999633789062,176.01011657714844,110.94804382324219
2022-04-29 00:00:00-04:00,283.4610900878906,56.3380126953125,38.938316345214844,222.43727111816406,70.03803253173828,106.4000015258789,168.3574981689453,107.70917510986328
2022-05-02 00:00:00-04:00,277.6834716796875,57.19614791870117,38.63389587402344,223.701171875,70.12619018554688,108.69000244140625,164.65133666992188,106.15147399902344
2022-05-03 00:00:00-04:00,280.0751647949219,56.9840202331543,40.450950622558594,227.21731567382812,70.49842834472656,107.61000061035156,166.83251953125,106.95881652832031
2022-05-04 00:00:00-04:00,287.5065002441406,59.433082580566406,43.00053405761719,235.19032287597656,72.42815399169922,110.41999816894531,170.3445587158203,109.52332305908203
2022-05-05 00:00:00-04:00,282.04376220703125,56.82011413574219,39.290313720703125,224.25234985351562,69.70499420166016,104.62999725341797,165.60328674316406,109.26687622070312
2022-05-06 00:00:00-04:00,281.7878723144531,57.27328109741211,41.96357345581055,224.10031127929688,68.9801254272461,101.83999633789062,163.292724609375,109.13390350341797
2022-05-09 00:00:00-04:00,270.7640075683594,57.64931869506836,35.70376205444336,221.6295166015625,67.67731475830078,95.20999908447266,154.5957489013672,107.92761993408203
2022-05-10 00:00:00-04:00,274.7896423339844,56.84904098510742,35.561065673828125,219.2157440185547,67.62834167480469,95.9000015258789,150.7971649169922,107.43373107910156
2022-05-11 00:00:00-04:00,270.7245788574219,55.31596755981445,36.43628692626953,221.31593322753906,66.97203826904297,90.73999786376953,149.4662628173828,106.96832275390625
2022-05-12 00:00:00-04:00,271.40374755859375,56.94546127319336,36.1794319152832,219.9094696044922,67.2267074584961,91.48999786376953,149.68809509277344,106.46491241455078
2022-05-13 00:00:00-04:00,276.18731689453125,57.86144256591797,39.14760971069336,222.0951690673828,69.02909851074219,98.12999725341797,153.837890625,107.291259765625
2022-05-16 00:00:00-04:00,273.4510498046875,56.868316650390625,40.34629821777344,221.34442138671875,68.11810302734375,95.12000274658203,152.45150756835938,107.4812240600586
2022-05-17 00:00:00-04:00,274.6419677734375,58.189266204833984,41.040775299072266,227.67344665527344,69.65601348876953,99.16999816894531,152.996826171875,108.04161071777344
2022-05-18 00:00:00-04:00,265.25201416015625,55.70164489746094,38.48167419433594,222.81739807128906,66.58021545410156,94.1500015258789,146.02813720703125,106.23695373535156
2022-05-19 00:00:00-04:00,262.4665222167969,56.35729217529297,38.83366394042969,222.57981872558594,66.20797729492188,94.93000030517578,145.86178588867188,105.78104400634766
2022-05-20 00:00:00-04:00,258.5787048339844,55.70164489746094,39.63278579711914,225.7823486328125,67.03080749511719,93.58000183105469,147.6085662841797,106.74625396728516
2022-05-23 00:00:00-04:00,262.2894287109375,56.28015899658203,42.001625061035156,226.12445068359375,67.98098754882812,94.0,148.53280639648438,108.62889099121094
2022-05-24 00:00:00-04:00,263.92327880859375,56.26087188720703,41.49741744995117,225.0506134033203,67.57936096191406,91.06999969482422,148.107666015625,110.88422393798828
2022-05-25 00:00:00-04:00,261.0688781738281,56.4440803527832,43.3335075378418,224.67050170898438,67.34426879882812,93.5,148.13539123535156,110.77911376953125
2022-05-26 00:00:00-04:00,268.450927734375,57.49504852294922,43.60939407348633,230.4388427734375,68.49034881591797,101.75,150.92654418945312,111.56272888183594
2022-05-27 00:00:00-04:00,277.2503356933594,59.02812194824219,45.302772521972656,238.1932830810547,69.87152099609375,104.3499984741211,155.81570434570312,112.4228286743164
2022-05-31 00:00:00-04:00,271.3348693847656,57.967506408691406,44.72245407104492,233.9264373779297,69.4111328125,106.23999786376953,153.37574768066406,111.15180969238281
2022-06-01 00:00:00-04:00,266.334716796875,58.27605056762695,45.302772521972656,231.4081268310547,67.8634262084961,107.5199966430664,151.39788818359375,111.26648712158203
2022-06-02 00:00:00-04:00,274.248291015625,58.97026824951172,45.16007614135742,240.2839813232422,70.50821685791016,110.88999938964844,154.02272033691406,111.42893981933594
2022-06-03 00:00:00-04:00,264.3563537597656,58.66172790527344,45.94969177246094,239.7327880859375,69.43070983886719,106.27999877929688,150.99124145507812,110.96067810058594
2022-06-06 00:00:00-04:00,267.61431884765625,59.65484619140625,46.187522888183594,244.65536499023438,69.79315185546875,109.88999938964844,150.25184631347656,111.58185577392578
2022-06-07 00:00:00-04:00,266.3642578125,59.58735275268555,48.88932800292969,247.82936096191406,70.12619018554688,109.66000366210938,151.86929321289062,112.2221450805664
2022-06-08 00:00:00-04:00,262.6043701171875,58.902774810791016,48.680030822753906,239.8373260498047,69.05848693847656,109.7699966430664,144.2536163330078,110.11014556884766
2022-06-09 00:00:00-04:00,255.03524780273438,58.6328010559082,47.60502243041992,241.01568603515625,67.72628784179688,107.22000122070312,139.06869506835938,107.9408187866211
2022-06-10 00:00:00-04:00,249.65130615234375,55.981258392333984,46.43486404418945,235.86505126953125,66.16880798339844,101.31999969482422,135.2053985595703,107.00428009033203
2022-06-13 00:00:00-04:00,249.14932250976562,54.08179473876953,43.35253143310547,230.62887573242188,63.88644027709961,95.23999786376953,126.351318359375,102.26424407958984
2022-06-14 00:00:00-04:00,247.18075561523438,53.64790344238281,43.7616081237793,227.3313446044922,64.19010925292969,94.91999816894531,125.11283874511719,100.85944366455078
2022-06-15 00:00:00-04:00,249.14932250976562,54.03358459472656,43.40961456298828,227.39784240722656,64.76805114746094,95.45999908447266,125.445556640625,101.38505554199219
2022-06-16 00:00:00-04:00,244.59213256835938,51.671302795410156,39.72792434692383,223.4160919189453,61.23185729980469,86.16000366210938,120.64881134033203,99.9420166015625
2022-06-17 00:00:00-04:00,247.6925811767578,51.20848846435547,37.31153106689453,224.24285888671875,61.81165313720703,86.83999633789062,121.79485321044922,98.91947937011719
2022-06-21 00:00:00-04:00,250.75367736816406,50.99636459350586,38.38653564453125,229.03237915039062,62.31282424926758,90.69000244140625,121.64697265625,100.79254913330078
2022-06-22 00:00:00-04:00,253.00765991210938,51.1602783203125,35.67522430419922,229.0228729248047,62.25386047363281,90.95999908447266,123.2828598022461,100.97412109375
2022-06-23 00:00:00-04:00,259.8385009765625,52.19196319580078,34.447994232177734,230.03018188476562,62.922096252441406,92.13999938964844,127.49732208251953,102.29292297363281
2022-06-24 00:00:00-04:00,267.46661376953125,53.82145690917969,34.67631530761719,239.5522003173828,64.71060180664062,97.08999633789062,132.654541015625,104.39535522460938
2022-06-27 00:00:00-04:00,267.2500915527344,53.850379943847656,35.64667892456055,233.94544982910156,64.97593688964844,97.5,134.62313842773438,105.83837890625
2022-06-28 00:00:00-04:00,261.4822998046875,53.204376220703125,36.883426666259766,230.45782470703125,63.600162506103516,95.61000061035156,133.55104064941406,105.7428207397461
2022-06-29 00:00:00-04:00,264.651611328125,52.83797836303711,34.343345642089844,231.04702758789062,63.25621795654297,92.7699966430664,134.6878662109375,105.98173522949219
2022-06-30 00:00:00-04:00,265.43902587890625,52.7222785949707,33.20174026489258,230.0616455078125,63.26604080200195,89.06999969482422,135.14450073242188,107.12852478027344
2022-07-01 00:00:00-04:00,269.6123962402344,54.0239372253418,33.629844665527344,232.23329162597656,62.64694595336914,91.44999694824219,138.03317260742188,110.04325103759766
2022-07-05 00:00:00-04:00,271.630126953125,55.33524703979492,31.1373348236084,229.57371520996094,62.84347915649414,90.62999725341797,139.14208984375,105.70459747314453
2022-07-06 00:00:00-04:00,275.2128601074219,55.88483428955078,30.45236587524414,226.94287109375,63.34465408325195,87.54000091552734,139.79434204101562,107.98860168457031
2022-07-07 00:00:00-04:00,269.9863586425781,57.47576904296875,32.83072280883789,225.60353088378906,64.68112182617188,92.69999694824219,139.4123077392578,107.35787200927734
2022-07-08 00:00:00-04:00,270.0552978515625,54.9302864074707,33.1541748046875,222.14990234375,64.7400894165039,92.45999908447266,136.37451171875,107.08072662353516
2022-07-11 00:00:00-04:00,269.7304992675781,54.66030502319336,32.54531478881836,223.94847106933594,63.84584045410156,87.51000213623047,133.69081115722656,107.14762878417969
2022-07-12 00:00:00-04:00,266.30517578125,54.130001068115234,30.851930618286133,221.88204956054688,63.26604080200195,89.91000366210938,133.44854736328125,106.88960266113281
2022-07-13 00:00:00-04:00,265.2028503417969,53.503273010253906,31.29906463623047,218.11273193359375,63.05967330932617,89.6500015258789,131.0909881591797,106.15374755859375
2022-07-14 00:00:00-04:00,264.3661804199219,52.19196319580078,30.043291091918945,212.3631134033203,63.61980438232422,87.58000183105469,128.0438995361328,106.00084686279297
2022-07-15 00:00:00-04:00,267.328857421875,54.621742248535156,30.43334197998047,215.44358825683594,64.97593688964844,91.47000122070312,133.07582092285156,106.93738555908203
2022-07-18 00:00:00-04:00,262.8996276855469,53.47434616088867,31.20392608642578,213.8746795654297,64.09150695800781,90.81999969482422,132.19056701660156,106.93738555908203
2022-07-19 00:00:00-04:00,271.35455322265625,55.450950622558594,32.66898727416992,220.03567504882812,66.47946166992188,97.11000061035156,136.5701904296875,108.43775177001953
2022-07-20 00:00:00-04:00,270.94110107421875,55.807708740234375,33.296871185302734,221.59503173828125,67.51129913330078,98.38999938964844,137.72567749023438,106.74625396728516
2022-07-21 00:00:00-04:00,276.2561950683594,56.839393615722656,31.783599853515625,224.42681884765625,68.73966979980469,100.41000366210938,138.08909606933594,107.62545776367188
2022-07-22 00:00:00-04:00,275.0948181152344,56.88760757446289,30.94341278076172,224.39810180664062,68.61190795898438,97.62999725341797,139.98072814941406,108.32306671142578
2022-07-25 00:00:00-04:00,276.7385559082031,56.81046676635742,32.87200927734375,225.0199432373047,68.3858871459961,97.87000274658203,140.04598999023438,109.68009948730469
2022-07-26 00:00:00-04:00,274.84869384765625,56.92616653442383,32.308712005615234,224.46507263183594,68.32693481445312,96.23999786376953,145.8233642578125,111.0944595336914
2022-07-27 00:00:00-04:00,281.5614318847656,58.372474670410156,33.597625732421875,227.58383178710938,73.14215087890625,100.29000091552734,147.48202514648438,111.3238296508789
2022-07-28 00:00:00-04:00,288.1561279296875,59.07959747314453,34.0081672668457,233.649169921875,75.3826904296875,103.55999755859375,152.0759735107422,114.61125946044922
2022-07-29 00:00:00-04:00,287.01214599609375,61.288185119628906,35.4880256652832,237.4758758544922,75.7954330444336,104.88999938964844,154.4801483154297,116.00651550292969
2022-08-01 00:00:00-04:00,276.460205078125,59.99015808105469,34.38051223754883,236.53831481933594,75.19598388671875,106.37999725341797,153.11965942382812,115.7962646484375
2022-08-02 00:00:00-04:00,276.38134765625,58.575889587402344,34.304134368896484,233.54391479492188,75.11737823486328,108.44000244140625,148.78659057617188,114.77372741699219
2022-08-03 00:00:00-04:00,282.0715026855469,59.55425262451172,32.87200927734375,235.0650634765625,75.86421966552734,109.73999786376953,148.5070343017578,113.99009704589844
2022-08-04 00:00:00-04:00,281.7953796386719,59.370208740234375,29.291704177856445,246.56430053710938,76.16886138916016,99.06999969482422,149.01023864746094,110.6930923461914
2022-08-05 00:00:00-04:00,283.55072021484375,58.701812744140625,30.313282012939453,251.26161193847656,76.1983413696289,98.41000366210938,148.88909912109375,108.8391342163086
2022-08-08 00:00:00-04:00,285.8188781738281,59.57362747192383,30.75246810913086,250.4292755126953,76.23764038085938,102.4800033569336,151.4423370361328,109.51763916015625
2022-08-09 00:00:00-04:00,289.3592224121094,58.41121292114258,31.201200485229492,247.5496826171875,75.05841064453125,99.43000030517578,151.00437927246094,110.16748809814453
2022-08-10 00:00:00-04:00,293.5997314453125,59.76736068725586,31.716768264770508,254.12208557128906,76.97467041015625,105.33000183105469,155.20697021484375,109.39340209960938
2022-08-11 00:00:00-04:00,292.5839538574219,60.464805603027344,33.263458251953125,253.33758544921875,76.54228973388672,108.62999725341797,155.58901977539062,110.15792846679688
2022-08-12 00:00:00-04:00,297.3077087402344,61.869388580322266,33.12979507446289,259.14459228515625,78.10476684570312,111.43000030517578,158.49636840820312,111.76342010498047
2022-08-15 00:00:00-04:00,296.5187072753906,62.07280731201172,32.050926208496094,262.2346496582031,78.25216674804688,108.79000091552734,158.44973754882812,112.18390655517578
2022-08-16 00:00:00-04:00,296.8343200683594,62.31498336791992,31.716768264770508,261.6893310546875,78.19319915771484,108.06999969482422,159.88478088378906,112.365478515625
2022-08-17 00:00:00-04:00,296.2425842285156,62.198734283447266,32.108211517333984,256.38934326171875,78.26200103759766,106.0999984741211,159.09271240234375,112.44194793701172
2022-08-18 00:00:00-04:00,298.382568359375,62.101871490478516,34.84833908081055,256.0066833496094,78.75334930419922,106.75,154.5546875,112.84331512451172
2022-08-19 00:00:00-04:00,295.7199401855469,60.66822814941406,34.51417922973633,252.27565002441406,77.83943939208984,103.7699966430664,152.0293731689453,113.42963409423828
2022-08-22 00:00:00-04:00,288.698486328125,59.370208740234375,35.125221252441406,249.60655212402344,76.08040618896484,96.12000274658203,149.26182556152344,111.64183807373047
2022-08-23 00:00:00-04:00,282.72235107421875,58.84711837768555,37.03471374511719,249.99880981445312,76.15901184082031,96.02999877929688,146.93223571777344,111.70911407470703
2022-08-24 00:00:00-04:00,283.3436279296875,59.050540924072266,38.485939025878906,251.338134765625,75.70698547363281,97.5,148.48841857910156,112.18971252441406
2022-08-25 00:00:00-04:00,286.2232360839844,59.20552444458008,38.57186508178711,255.04046630859375,77.01397705078125,99.86000061035156,150.91119384765625,113.01632690429688
2022-08-26 00:00:00-04:00,281.9137268066406,56.59978485107422,38.36181640625,250.869384765625,74.1641616821289,94.55000305175781,147.23043823242188,111.488037109375
2022-08-29 00:00:00-04:00,278.98480224609375,55.89265441894531,39.488426208496094,249.40565490722656,73.46643829345703,94.62999725341797,145.09652709960938,111.84368896484375
2022-08-30 00:00:00-04:00,278.21563720703125,55.64080047607422,37.540733337402344,244.76577758789062,72.88665008544922,94.31999969482422,143.4844512939453,109.98859405517578
2022-08-31 00:00:00-04:00,275.3952331542969,54.68180465698242,37.340240478515625,241.51304626464844,72.25772094726562,93.43000030517578,142.94395446777344,108.97933959960938
2022-09-01 00:00:00-04:00,276.8941955566406,54.65274429321289,36.20408630371094,239.169189453125,72.17911529541016,93.55999755859375,141.4064483642578,110.32499694824219
2022-09-02 00:00:00-04:00,274.4879150390625,54.507442474365234,37.04426193237305,235.84951782226562,71.32415008544922,91.30999755859375,140.13914489746094,110.10394287109375
2022-09-06 00:00:00-04:00,277.33795166015625,54.13935089111328,36.10861587524414,235.505126953125,71.56000518798828,88.91000366210938,142.2637176513672,109.77713012695312
2022-09-07 00:00:00-04:00,284.5763854980469,55.417999267578125,35.010650634765625,242.785400390625,72.96525573730469,92.08999633789062,143.81988525390625,113.07398986816406
2022-09-08 00:00:00-04:00,286.92340087890625,55.069278717041016,35.258880615234375,242.83328247070312,73.58435821533203,93.41999816894531,146.24269104003906,113.37195587158203
2022-09-09 00:00:00-04:00,288.0476379394531,54.52682113647461,36.366397857666016,245.8372344970703,74.58670806884766,96.73999786376953,148.01315307617188,113.50653839111328
